0.36,13.6078,3.6590599999999998,9.70917,13.2553,6.98395,4.01306,1.3092,17.0851,14.800999999999998,15.0055
0.38,13.6002,3.6560099999999998,9.70917,13.2599,6.982419999999999,4.01459,1.31073,17.0714,14.8041,15.0024
0.4,13.5971,3.6621099999999998,9.71222,13.2568,6.982419999999999,4.01306,1.30463,17.0607,14.8056,15.0055
0.42,13.5986,3.6605800000000004,9.71069,13.2538,6.985469999999999,4.01154,1.30768,17.0378,14.8041,15.0055
0.44,13.5864,3.6575300000000004,9.71069,13.2584,6.970210000000001,4.01306,1.3092,17.0241,14.8056,15.0024
0.46,13.5849,3.6590599999999998,9.71069,13.2584,6.97174,4.01459,1.30768,17.0134,14.8087,15.0055
0.48,13.5864,3.6621099999999998,9.70764,13.2553,6.973269999999999,4.01306,1.30463,16.9859,14.8026,15.0055
0.5,13.5742,3.6575300000000004,9.70917,13.2568,6.973269999999999,4.01459,1.3092,16.9631,14.8056,15.0024
0.52,13.5742,3.6575300000000004,9.71222,13.2553,6.970210000000001,4.01306,1.3092,16.9478,14.8071,15.007
0.54,13.5773,3.6575300000000004,9.70917,13.2568,6.970210000000001,4.01154,1.30615,16.9249,14.8041,15.004000000000001
0.56,13.562000000000001,3.6590599999999998,9.71222,13.2568,6.97174,4.01611,1.30615,16.9035,14.8071,15.0055
0.58,13.5635,3.6590599999999998,9.71069,13.2584,6.97479,4.01154,1.30768,16.8929,14.8071,15.004000000000001
0.6,13.5513,3.6590599999999998,9.70764,13.2568,6.97174,4.01306,1.30768,16.87,14.8056,15.0055
0.62,13.5498,3.6590599999999998,9.70917,13.2553,6.97174,4.01306,1.31226,16.8456,14.8071,15.0055
0.64,13.5498,3.6560099999999998,9.71069,13.2599,6.97174,4.01154,1.3092,16.8303,14.8056,15.007
0.66,13.533,3.6621099999999998,9.71222,13.2553,6.97174,4.01306,1.3092,16.8044,14.8178,15.0192
0.68,13.5361,3.6560099999999998,9.70764,13.2568,6.97479,4.01611,1.30768,16.7922,14.8163,15.0192
0.7,13.5223,3.6621099999999998,9.71374,13.2568,6.97174,4.01001,1.31073,16.7693,14.8193,15.0223
0.72,13.5208,3.6575300000000004,9.71222,13.2553,6.97479,4.01306,1.3092,16.7571,14.8193,15.0146
0.74,13.5147,3.6590599999999998,9.71222,13.2553,6.97479,4.01154,1.31073,16.7296,14.8285,15.0162
0.76,13.5086,3.6605800000000004,9.70612,13.2584,6.97174,4.01306,1.3092,16.7204,14.8285,15.0162
0.78,13.5025,3.6621099999999998,9.71069,13.2568,6.973269999999999,4.006959999999999,1.30768,16.692999999999998,14.8315,15.0162
0.8,13.4903,3.6575300000000004,9.71222,13.2553,6.973269999999999,4.01459,1.31226,16.6701,14.8407,15.0162
0.82,13.4872,3.6590599999999998,9.70917,13.2568,6.97479,4.01001,1.3092,16.6472,14.8453,15.0146
0.84,13.4781,3.6575300000000004,9.71069,13.2553,6.97174,4.01001,1.30768,16.6304,14.8544,15.0162
0.86,13.4781,3.6590599999999998,9.71069,13.2568,6.97174,4.01001,1.3092,16.6075,14.8544,15.0162
0.88,13.4644,3.6621099999999998,9.70917,13.2568,6.976319999999999,4.01459,1.3092,16.5831,14.8651,15.0162
0.9,13.4506,3.6560099999999998,9.71222,13.2568,6.97174,4.01154,1.30768,16.5709,14.8758,15.0162
0.92,13.4521,3.6575300000000004,9.71222,13.2584,6.95953,4.01459,1.30615,16.5572,14.8773,15.0177
0.94,13.4399,3.6590599999999998,9.70917,13.2568,6.95953,4.01154,1.30463,16.5358,14.8926,15.0146
0.96,13.443,3.6605800000000004,9.71222,13.2584,6.95953,4.01306,1.3092,16.519000000000002,14.9033,15.0177
0.98,13.4262,3.6590599999999998,9.71069,13.2599,6.95953,4.02527,1.30615,16.5083,14.9155,15.0146
1.0,13.4155,3.6560099999999998,9.71069,13.2584,6.95953,4.02679,1.3092,16.4961,14.9246,15.0131
1.02,13.4155,3.6605800000000004,9.70917,13.2538,6.95953,4.02222,1.3092,16.4839,14.9399,15.0146
1.04,13.4018,3.6575300000000004,9.70917,13.2568,6.95953,4.02222,1.31073,16.4717,14.9536,15.0131
1.06,13.3896,3.6605800000000004,9.71222,13.2584,6.958010000000001,4.02374,1.30768,16.458,14.9628,14.9643
1.08,13.3911,3.6590599999999998,9.71069,13.2568,6.961060000000001,4.02679,1.3092,16.4473,14.9765,14.9536
1.1,13.3774,3.6590599999999998,9.70917,13.2568,6.961060000000001,4.02222,1.3092,16.4351,14.9887,14.9536
1.12,13.3759,3.6560099999999998,9.70917,13.2568,6.95953,4.02679,1.3092,16.4366,15.0024,14.9567
1.14,13.3636,3.6590599999999998,9.70001,13.2553,6.95953,4.02527,1.30768,16.4244,15.0116,14.9704
1.16,13.3698,3.6605800000000004,9.69696,13.2538,6.961060000000001,4.02527,1.30615,16.4229,15.0269,14.9658
1.18,13.3514,3.6560099999999998,9.69696,13.2553,6.958010000000001,4.02527,1.3092,16.4244,15.0375,14.9689
1.2,13.353,3.6590599999999998,9.69696,13.2599,6.95953,4.02374,1.31073,16.4275,15.0482,14.9445
1.22,13.3408,3.6605800000000004,9.69696,13.2553,6.958010000000001,4.02679,1.3092,16.4229,15.0513,14.9353
1.24,13.3392,3.6590599999999998,9.70001,13.2553,6.95953,4.02832,1.3092,16.4259,15.062000000000001,14.9429
1.26,13.327,3.6590599999999998,9.69696,13.2431,6.95648,4.02374,1.3092,16.4351,15.0742,14.9673
1.28,13.3286,3.6590599999999998,9.69696,13.2446,6.95953,4.02832,1.31073,16.4488,15.0864,14.9796
1.3,13.327,3.6590599999999998,9.69849,13.2446,6.958010000000001,4.02527,1.3092,16.4626,15.0986,14.9902
1.32,13.3179,3.6605800000000004,9.69696,13.2431,6.9458,4.02374,1.30768,16.4839,15.1108,14.9933
1.34,13.3209,3.6605800000000004,9.70001,13.2416,6.94885,4.02374,1.30615,16.5114,15.1245,14.9918
1.36,13.3057,3.6605800000000004,9.70001,13.2446,6.9458,4.02374,1.3092,16.5328,15.1337,14.9887
1.38,13.3026,3.6590599999999998,9.69696,13.2446,6.95038,4.02527,1.30768,16.5724,15.1489,14.9521
1.4,13.2904,3.6621099999999998,9.69696,13.2416,6.94885,4.02374,1.3092,16.609,15.1596,14.9536
1.42,13.2935,3.6590599999999998,9.70306,13.2401,6.9397,4.02527,1.30768,16.6457,15.1611,14.9551
1.44,13.2965,3.6605800000000004,9.69696,13.2462,6.9442699999999995,4.02527,1.31073,16.6945,15.1733,14.9689
1.46,13.2797,3.6621099999999998,9.69696,13.2416,6.94733,4.02527,1.31226,16.7403,15.184000000000001,14.978
1.48,13.2812,3.6590599999999998,9.69696,13.2446,6.9519,4.02527,1.3092,16.7876,15.1855,14.9902
1.5,13.269,3.6575300000000004,9.69696,13.2416,6.94733,4.02374,1.30768,16.8425,15.1978,14.9918
1.52,13.269,3.6590599999999998,9.70154,13.2401,6.94885,4.02679,1.3092,16.8898,15.2069,15.007
1.54,13.2629,3.6621099999999998,9.69696,13.2446,6.9458,4.02527,1.3092,16.9463,15.2115,15.007
1.56,13.2553,3.6590599999999998,9.70154,13.2309,6.94885,4.02527,1.30768,16.9981,15.2237,15.0177
1.58,13.2538,3.6590599999999998,9.70154,13.2309,6.94733,4.02527,1.30768,17.047,15.2222,15.0177
1.6,13.2416,3.6575300000000004,9.69696,13.2324,6.94885,4.02374,1.30768,17.1065,15.2344,15.0146
1.62,13.2416,3.6605800000000004,9.69696,13.2324,6.94733,4.02679,1.3092,17.1584,15.2344,15.0177
1.64,13.2446,3.6621099999999998,9.70001,13.2309,6.94733,4.02374,1.30768,17.2209,15.2359,14.9551
1.66,13.2309,3.6605800000000004,9.69849,13.2294,6.94733,4.02679,1.30768,17.2804,15.2466,14.9551
1.68,13.2294,3.6575300000000004,9.69391,13.2309,6.9458,4.02679,1.30768,17.3293,15.2496,14.9673
1.7,13.2217,3.6590599999999998,9.69849,13.2309,6.9442699999999995,4.02679,1.30615,17.3781,15.2588,14.9658
1.72,13.2202,3.6590599999999998,9.69849,13.2278,6.94733,4.02832,1.30768,17.433,15.2603,14.978
1.74,13.2095,3.6605800000000004,9.69543,13.2294,6.94733,4.02679,1.30615,17.4788,15.2588,14.9902
1.76,13.2065,3.6590599999999998,9.69543,13.2339,6.95038,4.02679,1.30768,17.5231,15.2588,15.0085
1.78,13.1958,3.6605800000000004,9.69543,13.2309,6.9458,4.02832,1.3092,17.5734,15.270999999999999,15.0055
1.8,13.1912,3.6621099999999998,9.69696,13.2324,6.9458,4.02374,1.30615,17.6131,15.2725,15.0162
1.82,13.1973,3.6590599999999998,9.70001,13.2324,6.9519,4.02679,1.30615,17.6573,15.270999999999999,15.0146
1.84,13.1821,3.6621099999999998,9.69696,13.2202,6.95038,4.01916,1.30615,17.6909,15.270999999999999,15.0192
1.86,13.1851,3.6575300000000004,9.70001,13.2187,6.9458,4.02527,1.30615,17.7214,15.2695,15.0177
1.88,13.1729,3.6621099999999998,9.69849,13.2217,6.94885,4.02832,1.30615,17.7458,15.270999999999999,15.0177
1.9,13.1699,3.6605800000000004,9.69543,13.2187,6.95038,4.02832,1.3092,17.7702,15.2664,15.0177
1.92,13.1714,3.6575300000000004,9.69543,13.2187,6.94885,4.02527,1.3092,17.7947,15.2588,15.0146
1.94,13.1592,3.6590599999999998,9.69543,13.2202,6.94733,4.02527,1.30615,17.8191,15.2618,15.0177
1.96,13.1546,3.6621099999999998,9.69391,13.2233,6.94733,4.02527,1.31073,17.8313,15.2557,15.0146
1.98,13.1577,3.6590599999999998,9.69849,13.2217,6.94733,4.02374,1.30768,17.8572,15.2588,15.0177
2.0,13.1409,3.6575300000000004,9.70001,13.2202,6.94733,4.02527,1.30768,17.8694,15.2451,15.0177
2.02,13.1409,3.6621099999999998,9.69696,13.2187,6.9442699999999995,4.02222,1.30768,17.8755,15.2451,15.0162
2.04,13.147,3.6590599999999998,9.69696,13.2202,6.9458,4.02679,1.30768,17.8786,15.2466,15.0177
2.06,13.1439,3.6590599999999998,9.69696,13.2202,6.94733,4.02527,1.31073,17.8786,15.2328,15.0177
2.08,13.1363,3.6590599999999998,9.69696,13.2202,6.9397,4.02679,1.31073,17.8938,15.2328,15.0162
2.1,13.1348,3.6605800000000004,9.70001,13.208,6.93664,4.02527,1.30615,17.8908,15.2313,15.0192
2.12,13.1332,3.6605800000000004,9.69391,13.208,6.93664,4.02527,1.3092,17.8786,15.2206,15.0162
2.14,13.1348,3.6590599999999998,9.69543,13.2065,6.9381699999999995,4.02679,1.3092,17.8786,15.2222,15.0177
2.16,13.1332,3.6575300000000004,9.69696,13.205,6.9351199999999995,4.02527,1.3092,17.8664,15.2084,15.0162
2.18,13.1363,3.6605800000000004,9.69543,13.205,6.9381699999999995,4.02374,1.30615,17.8526,15.2054,15.0177
2.2,13.1332,3.6560099999999998,9.69391,13.208,6.93359,4.02679,1.31073,17.8435,15.2115,15.0162
2.22,13.1439,3.6590599999999998,9.70001,13.205,6.93359,4.02679,1.31073,17.8313,15.1978,15.0162
2.24,13.1485,3.6605800000000004,9.69696,13.2065,6.93664,4.02374,1.30768,17.8206,15.2023,15.0162
2.26,13.1485,3.6560099999999998,9.69849,13.2111,6.93664,4.02679,1.3092,17.8069,15.1993,15.0177
2.28,13.1454,3.6621099999999998,9.69543,13.2065,6.9351199999999995,4.02985,1.30768,17.7809,15.184000000000001,15.0146
2.3,13.1592,3.6605800000000004,9.69849,13.2065,6.9351199999999995,4.02679,1.30768,17.7672,15.1871,15.0162
2.32,13.1607,3.6621099999999998,9.70001,13.2065,6.93664,4.02832,1.30768,17.7474,15.1703,15.0208
2.34,13.1744,3.6605800000000004,9.69543,13.1973,6.9351199999999995,4.02527,1.3092,17.7199,15.1749,15.0177
2.36,13.1805,3.6605800000000004,9.70154,13.1943,6.93664,4.02222,1.3092,17.697,15.1611,15.0177
2.38,13.1836,3.6575300000000004,9.69849,13.1927,6.9351199999999995,4.02679,1.30768,17.6711,15.1596,15.0177
2.4,13.1958,3.6621099999999998,9.69849,13.1927,6.93664,4.02985,1.31073,17.6482,15.1474,15.0131
2.42,13.2065,3.6560099999999998,9.69849,13.1927,6.9351199999999995,4.02527,1.3092,17.6131,15.1474,15.0146
2.44,13.2217,3.6590599999999998,9.69696,13.1927,6.93359,4.02679,1.30768,17.5887,15.1398,15.0131
2.46,13.2294,3.6590599999999998,9.68018,13.1927,6.9351199999999995,4.02527,1.31073,17.5566,15.1352,15.0162
2.48,13.2431,3.6636300000000004,9.6878,13.1912,6.93664,4.02374,1.31073,17.5246,15.126,15.0177
2.5,13.2584,3.6590599999999998,9.68475,13.1943,6.93359,4.02374,1.3092,17.488,15.123,15.0162
2.52,13.269,3.6560099999999998,9.68628,13.1927,6.9351199999999995,4.02527,1.31073,17.4666,15.1108,14.9567
2.54,13.2935,3.6590599999999998,9.68933,13.1821,6.92444,4.02374,1.30768,17.4254,15.1093,14.9551
2.56,13.3057,3.6575300000000004,9.68628,13.1836,6.92444,4.02679,1.31226,17.401,15.1031,14.9658
2.58,13.3209,3.6590599999999998,9.68628,13.1821,6.922910000000001,4.02527,1.31073,17.3689,15.0986,14.9673
2.6,13.3255,3.6590599999999998,9.68933,13.1836,6.92139,4.02832,1.30768,17.3415,15.0879,14.9673
2.62,13.3392,3.6560099999999998,9.6878,13.1805,6.922910000000001,4.02222,1.30768,17.3048,15.0864,14.9796
2.64,13.3667,3.6590599999999998,9.68628,13.1851,6.922910000000001,4.02222,1.30768,17.2698,15.0711,15.007
2.66,13.3789,3.6575300000000004,9.68475,13.1836,6.919860000000001,4.02527,1.30768,17.2286,15.0757,15.004000000000001
2.68,13.4033,3.6560099999999998,9.68475,13.1805,6.92444,4.02374,1.30768,17.1965,15.0742,15.0146
2.7,13.4155,3.6605800000000004,9.68933,13.1866,6.92444,4.02527,1.30615,17.1614,15.0635,15.0146
2.72,13.4369,3.6590599999999998,9.6878,13.1805,6.925960000000001,4.02679,1.30768,17.1324,15.0604,15.0192
2.74,13.4491,3.6605800000000004,9.6878,13.1714,6.9290199999999995,4.02527,1.3092,17.0973,15.0528,15.0177
2.76,13.4674,3.6621099999999998,9.68628,13.1699,6.92444,4.02679,1.30768,17.0577,15.0513,15.0162
2.78,13.4872,3.6560099999999998,9.68628,13.1668,6.922910000000001,4.02832,1.3092,17.0226,15.0421,15.0192
2.8,13.4995,3.6636300000000004,9.6878,13.1729,6.922910000000001,4.02374,1.30768,16.989,15.036,15.0177
2.82,13.5117,3.6590599999999998,9.6878,13.1714,6.922910000000001,4.02679,1.31073,16.9493,15.036,15.0146
2.84,13.5376,3.6605800000000004,9.6878,13.1714,6.919860000000001,4.02679,1.30463,16.9173,15.0284,15.0177
2.86,13.5483,3.6605800000000004,9.68475,13.1683,6.92444,4.02222,1.3092,16.8791,15.0253,15.0208
2.88,13.559000000000001,3.6590599999999998,9.68628,13.1714,6.92139,4.02374,1.3092,16.840999999999998,15.0146,15.0192
2.9,13.5742,3.6605800000000004,9.6878,13.1668,6.925960000000001,4.02222,1.30768,16.8013,15.0146,15.0162
2.92,13.5941,3.6575300000000004,9.68475,13.1714,6.92444,4.02679,1.30768,16.7754,15.0146,15.0177
2.94,13.6093,3.6621099999999998,9.68628,13.1577,6.919860000000001,4.02527,1.30615,16.7449,15.0009,15.0177
2.96,13.6215,3.6590599999999998,9.68323,13.1577,6.922910000000001,4.02679,1.3092,16.7021,14.9994,15.0162
2.98,13.6368,3.6590599999999998,9.68628,13.1592,6.90918,4.02527,1.3092,16.6655,15.0009,15.0146
3.0,13.6505,3.6590599999999998,9.68475,13.1592,6.910710000000001,4.02374,1.3092,16.6319,14.9872,15.0146
3.02,13.6597,3.6590599999999998,9.68628,13.1592,6.91528,4.02222,1.30768,16.5923,14.9887,15.0146
3.04,13.6627,3.6590599999999998,9.68475,13.1561,6.910710000000001,4.02374,1.3092,16.5709,14.9918,15.0177
3.06,13.6719,3.6560099999999998,9.68628,13.1592,6.90918,4.02527,1.30615,16.5343,14.975,15.0146
3.08,13.677999999999999,3.6605800000000004,9.68475,13.1561,6.910710000000001,4.02374,1.30768,16.5053,14.978,15.0208
3.1,13.6978,3.6590599999999998,9.68475,13.1577,6.91223,4.02679,1.30768,16.4763,14.9765,15.0177
3.12,13.7085,3.6621099999999998,9.68475,13.1577,6.90918,4.02222,1.30615,16.4519,14.9765,15.0223
3.14,13.7207,3.6575300000000004,9.68475,13.1577,6.91223,4.02832,1.31073,16.4122,14.9612,15.0192
3.16,13.7314,3.6605800000000004,9.68628,13.1546,6.91223,4.02374,1.30615,16.3771,14.9643,15.0162
3.18,13.7344,3.6590599999999998,9.68628,13.1439,6.91223,4.02679,1.3092,16.3512,14.9612,15.0177
3.2,13.7482,3.6560099999999998,9.6878,13.1485,6.90918,4.02527,1.30768,16.313,14.9506,15.0162
3.22,13.7573,3.6560099999999998,9.68628,13.1454,6.90918,4.02527,1.3092,16.2779,14.9521,15.0146
3.24,13.7588,3.6621099999999998,9.68475,13.1454,6.91223,4.02374,1.30768,16.252,14.9414,15.0177
3.26,13.7711,3.6575300000000004,9.68628,13.1439,6.913760000000001,4.02527,1.30768,16.2138,14.9384,15.0162
3.28,13.7726,3.6575300000000004,9.68628,13.1424,6.91223,4.02527,1.31073,16.1894,14.9399,15.0177
3.3,13.7802,3.6605800000000004,9.68323,13.1485,6.910710000000001,4.02527,1.30615,16.1589,14.9277,15.0177
3.32,13.7802,3.6590599999999998,9.6878,13.147,6.910710000000001,4.02222,1.30463,16.1253,14.9277,15.0131
3.34,13.7924,3.6575300000000004,9.6878,13.1424,6.910710000000001,4.02527,1.30768,16.107,14.9261,15.0146
3.36,13.7909,3.6575300000000004,9.68628,13.1439,6.89697,4.02527,1.3092,16.078,14.9139,15.0192
3.38,13.797,3.6590599999999998,9.68475,13.1332,6.89392,4.02222,1.30768,16.0567,14.9139,15.0192
3.4,13.7894,3.6621099999999998,9.68323,13.1332,6.8985,4.02374,1.3092,16.0246,14.9155,15.0192
3.42,13.8062,3.6605800000000004,9.68933,13.1332,6.8985,4.02679,1.3092,15.9987,14.9139,15.0177
3.44,13.8077,3.6575300000000004,9.6817,13.1332,6.90002,4.02527,1.30768,15.9773,14.9033,15.0192
3.46,13.8077,3.6621099999999998,9.68475,13.1332,6.89697,4.02374,1.30615,15.9499,14.9033,15.0146
3.48,13.8062,3.64532,9.68628,13.1332,6.90155,4.02679,1.30768,15.927,14.9017,15.0177
3.5,13.8077,3.64685,9.68475,13.1332,6.90002,4.02374,1.31073,15.9056,14.9048,15.0146
3.52,13.8062,3.6483800000000004,9.68628,13.1378,6.90002,4.02374,1.3092,15.8782,14.9033,15.0192
3.54,13.8062,3.6483800000000004,9.68628,13.1195,6.90002,4.02679,1.3092,15.8629,14.8911,15.0177
3.56,13.8031,3.6438,9.68628,13.120999999999999,6.8985,4.02679,1.30768,15.8415,14.8865,15.0208
3.58,13.8062,3.6483800000000004,9.68628,13.1256,6.8985,4.02679,1.30768,15.8156,14.8895,15.0192
3.6,13.8077,3.6438,9.6817,13.118,6.89545,4.02222,1.30615,15.7897,14.8911,15.0146
3.62,13.8062,3.6483800000000004,9.6878,13.120999999999999,6.8985,4.02527,1.3092,15.7759,14.8895,15.0162
3.64,13.8077,3.6438,9.67407,13.1088,6.8985,4.02679,1.3092,15.7515,14.888,15.0177
3.66,13.8077,3.6483800000000004,9.67407,13.1088,6.8985,4.02527,1.31073,15.7301,14.8804,15.0162
3.68,13.8046,3.64532,9.67255,13.1073,6.90155,4.02374,1.31226,15.7057,14.8788,15.0162
3.7,13.8031,3.64532,9.67407,13.0981,6.90002,4.02527,1.30615,15.6905,14.8773,15.0146
3.72,13.7939,3.6438,9.67255,13.092,6.8985,4.02527,1.31073,15.6661,14.8773,15.0192
3.74,13.7924,3.6499,9.67102,13.0981,6.90002,4.02222,1.3092,15.6462,14.8788,15.0177
3.76,13.7939,3.6499,9.67102,13.0981,6.89697,4.02527,1.30768,15.6294,14.8666,15.0177
3.78,13.7909,3.64685,9.67102,13.0951,6.89697,4.02527,1.30768,15.6081,14.8682,15.0192
3.8,13.7817,3.6514300000000004,9.67407,13.0951,6.88782,4.02527,1.30768,15.5974,14.8666,15.0177
3.82,13.7833,3.6514300000000004,9.66949,13.0844,6.88477,4.02679,1.31073,15.5837,14.8666,15.0116
3.84,13.7695,3.6499,9.67102,13.0829,6.88477,4.02374,1.30768,15.5715,14.8682,15.0177
3.86,13.7726,3.64685,9.6756,13.0875,6.88782,4.02527,1.30615,15.5516,14.856,15.0162
3.88,13.7711,3.6483800000000004,9.67407,13.0814,6.88477,4.02222,1.3092,15.5348,14.8544,15.0162
3.9,13.7573,3.64227,9.6756,13.0859,6.88629,4.02527,1.31378,15.5211,14.8544,15.0177
3.92,13.7558,3.64685,9.67255,13.0844,6.88629,4.02679,1.30768,15.5089,14.8544,15.0146
3.94,13.7436,3.6483800000000004,9.66644,13.0844,6.88629,4.02374,1.30768,15.485999999999999,14.856,15.0162
3.96,13.7436,3.6483800000000004,9.67102,13.0737,6.88629,4.02527,1.30768,15.4723,14.856,15.0208
3.98,13.7314,3.64532,9.6756,13.0661,6.88782,4.02527,1.30768,15.4479,14.8529,15.0177
4.0,13.7207,3.64685,9.67407,13.0676,6.88629,4.02374,1.31073,15.4341,14.8407,15.0192
4.02,13.7177,3.6438,9.6756,13.0707,6.88629,4.02374,1.3092,15.4112,14.8392,15.0162
4.04,13.707,3.6483800000000004,9.67407,13.0707,6.88934,4.02527,1.31073,15.399000000000001,14.8422,15.0177
4.06,13.6993,3.6438,9.67407,13.0722,6.88629,4.02527,1.30768,15.3761,14.8437,15.0146
4.08,13.6932,3.64685,9.67407,13.0722,6.88477,4.02374,1.31073,15.3624,14.8453,15.0177
4.1,13.6841,3.6514300000000004,9.67255,13.062999999999999,6.875610000000001,4.02374,1.30768,15.3441,14.8437,15.0208
4.12,13.6841,3.64532,9.67407,13.0585,6.87408,4.02374,1.31073,15.3273,14.8407,15.0146
4.14,13.6703,3.6499,9.67255,13.0615,6.87103,4.02527,1.3092,15.3151,14.8315,15.0177
4.16,13.6612,3.64685,9.67255,13.0615,6.87408,4.02527,1.30615,15.2998,14.8315,15.0146
4.18,13.6597,3.6483800000000004,9.67407,13.06,6.87408,4.02679,1.31226,15.2907,14.8315,15.0177
4.2,13.649000000000001,3.64227,9.67102,13.0569,6.875610000000001,4.02374,1.3092,15.2678,14.83,15.0177
4.22,13.6475,3.6438,9.67407,13.0447,6.872560000000001,4.02527,1.3092,15.2525,14.83,15.0177
4.24,13.6368,3.64532,9.67407,13.0463,6.87714,4.02527,1.3092,15.2388,14.8285,15.0177
4.26,13.6368,3.64685,9.6756,13.0493,6.88019,4.02527,1.31073,15.2266,14.8315,15.0162
4.28,13.623,3.64685,9.67102,13.0447,6.87408,4.02374,1.30615,15.2159,14.83,15.0177
4.3,13.6139,3.6483800000000004,9.67255,13.0493,6.872560000000001,4.02222,1.31226,15.2022,14.83,15.0162
4.32,13.6124,3.64532,9.67407,13.0432,6.869510000000001,4.02527,1.30768,15.19,14.8209,15.0253
4.34,13.6017,3.64532,9.67102,13.0341,6.87408,4.02222,1.3092,15.1762,14.8209,15.0269
4.36,13.5864,3.64532,9.67255,13.0356,6.872560000000001,4.02374,1.31073,15.1656,14.8163,15.0269
4.38,13.5895,3.6438,9.6756,13.0341,6.872560000000001,4.02374,1.30768,15.1549,14.8132,15.0299
4.4,13.5727,3.64685,9.67255,13.0371,6.875610000000001,4.02222,1.30768,15.1427,14.8163,15.033
4.42,13.5651,3.64685,9.67255,13.0325,6.875610000000001,4.02527,1.3092,15.1305,14.8209,15.0299
4.44,13.5651,3.6483800000000004,9.67255,13.0356,6.87408,4.02527,1.30768,15.1167,14.8148,15.033
4.46,13.5513,3.64685,9.67102,13.0234,6.878660000000001,4.02374,1.3092,15.1061,14.8163,15.0299
4.48,13.5391,3.64685,9.67407,13.0173,6.8634,4.02527,1.31073,15.0954,14.8193,15.0284
4.5,13.5391,3.6499,9.67407,13.0264,6.8634,4.02527,1.30768,15.0801,14.8056,14.9796
4.52,13.5254,3.64685,9.67407,13.0234,6.86035,4.02222,1.30768,15.0649,14.8056,14.9689
4.54,13.5147,3.6438,9.67407,13.0219,6.86188,4.02527,1.30615,15.0527,14.8071,14.9658
4.56,13.5025,3.64532,9.67407,13.0219,6.86188,4.01916,1.3092,15.042,14.8056,14.9673
4.58,13.501,3.64532,9.67712,13.0112,6.86035,4.02069,1.3092,15.0298,14.8026,14.9811
4.6,13.4903,3.6483800000000004,9.67255,13.0127,6.86035,4.02222,1.30768,15.0328,14.8071,14.9826
4.62,13.4903,3.6499,9.67407,13.0081,6.8634,4.02374,1.30768,15.0191,14.8041,14.9902
4.64,13.475,3.6483800000000004,9.67255,13.0081,6.8634,4.02679,1.30768,15.0054,14.8041,15.0024
4.66,13.4644,3.64685,9.67255,13.0112,6.86035,4.02832,1.31073,15.0054,14.8041,15.0177
4.68,13.4613,3.6438,9.66339,13.0112,6.84662,4.02527,1.3092,14.9947,14.8056,15.0146
4.7,13.4506,3.64532,9.65881,12.999,6.845089999999999,4.02374,1.30768,14.9977,14.8071,15.0177
4.72,13.4506,3.6438,9.66339,12.9974,6.8512,4.0329,1.3092,14.9809,14.8056,15.0314
4.74,13.4415,3.64685,9.66034,13.0005,6.848139999999999,4.03748,1.31073,14.9687,14.800999999999998,15.0299
4.76,13.4308,3.64532,9.66339,12.9974,6.84662,4.02679,1.31226,14.9703,14.7934,15.0253
